_id,x,y,z,timestamp
67d6879d8f4f34655f8521cf,-0.06,-0.37,0.12,1742112669.8598826
67d6879e8f4f34655f8521d0,-0.06,-0.37,0.12,1742112670.372426
67d6879e8f4f34655f8521d1,0,-0.37,0.12,1742112670.8831959
67d6879f8f4f34655f8521d2,-0.06,-0.37,0.18,1742112671.3965528
67d6879f8f4f34655f8521d3,0,-0.37,0.18,1742112671.805188
67d687a08f4f34655f8521d4,-0.06,-0.37,0.18,1742112672.3166766
67d687a08f4f34655f8521d5,0,-0.43,0.18,1742112672.8296816
67d687a18f4f34655f8521d6,0,-0.37,0.18,1742112673.3412647
67d687a18f4f34655f8521d7,-0.06,-0.43,0.18,1742112673.852837
67d687a28f4f34655f8521d8,0,-0.37,0.12,1742112674.4759388
67d687a28f4f34655f8521d9,-0.06,-0.55,0.24,1742112674.8771758
67d687a38f4f34655f8521da,0,-0.37,0.18,1742112675.498826
67d687a38f4f34655f8521db,-0.06,-0.37,0.24,1742112675.9016378
67d687a48f4f34655f8521dc,0,-0.37,0.18,1742112676.4131181
67d687a58f4f34655f8521dd,0,-0.37,0.18,1742112677.334642
67d687a58f4f34655f8521de,-0.06,-0.43,0.18,1742112677.6423428
67d687a58f4f34655f8521df,-0.06,-0.43,0.12,1742112677.9489634
67d687a68f4f34655f8521e0,-0.06,-0.43,0.18,1742112678.4622755
67d687a68f4f34655f8521e1,-0.06,-0.37,0.18,1742112678.973258
67d687a78f4f34655f8521e2,-0.06,-0.37,0.18,1742112679.4851098
67d687a78f4f34655f8521e3,-0.06,-0.37,0.18,1742112679.895826
67d687a88f4f34655f8521e4,-0.06,-0.37,0.18,1742112680.405769
67d687a88f4f34655f8521e5,-0.06,-0.37,0.18,1742112680.9178228
67d687a98f4f34655f8521e6,-0.06,-0.37,0.18,1742112681.4304292
67d687a98f4f34655f8521e7,0,-0.37,0.18,1742112681.9418504
67d687aa8f4f34655f8521e8,0,-0.37,0.18,1742112682.4538488
67d687aa8f4f34655f8521e9,0,-0.37,0.18,1742112682.966212
67d687ab8f4f34655f8521ea,0,-0.37,0.24,1742112683.4778018
67d687ab8f4f34655f8521eb,0,-0.37,0.18,1742112683.9909391
67d687ac8f4f34655f8521ec,-0.06,-0.37,0.18,1742112684.6125443
67d687ad8f4f34655f8521ed,-0.06,-0.43,0.18,1742112685.0152042
67d687ad8f4f34655f8521ee,0,-0.37,0.18,1742112685.526866
67d687ae8f4f34655f8521ef,-0.06,-0.37,0.18,1742112686.038965
67d687ae8f4f34655f8521f0,-0.06,-0.37,0.12,1742112686.6630917
67d687af8f4f34655f8521f1,0,-0.37,0.18,1742112687.1647873
67d687af8f4f34655f8521f2,0,-0.37,0.12,1742112687.4721415
67d687af8f4f34655f8521f3,0,-0.37,0.18,1742112687.9846425
67d687b08f4f34655f8521f4,-0.06,-0.43,0.18,1742112688.4963818
67d687b18f4f34655f8521f5,0,-0.37,0.18,1742112689.0079744
67d687b18f4f34655f8521f6,0,-0.37,0.18,1742112689.5204382
67d687b28f4f34655f8521f7,0,-0.37,0.18,1742112690.0324578
67d687b28f4f34655f8521f8,0,-0.37,0.12,1742112690.5444105
67d687b38f4f34655f8521f9,0,-0.43,0.18,1742112691.0563636
67d687b38f4f34655f8521fa,-0.06,-0.37,0.18,1742112691.6778657
67d687b48f4f34655f8521fb,-0.06,-0.37,0.12,1742112692.0809388
67d687b58f4f34655f8521fc,0,-0.37,0.18,1742112693.0022671
67d687b58f4f34655f8521fd,0,-0.43,0.18,1742112693.3096292
67d687b58f4f34655f8521fe,-0.06,-0.31,0.18,1742112693.6168525
67d687b68f4f34655f8521ff,0,-0.37,0.18,1742112694.026279
67d687b68f4f34655f852200,-0.06,-0.37,0.18,1742112694.5390124
67d687b78f4f34655f852201,0,-0.37,0.18,1742112695.0505302
67d687b78f4f34655f852202,0,-0.37,0.18,1742112695.5619583
67d687b88f4f34655f852203,0,-0.37,0.18,1742112696.0735996
67d687b88f4f34655f852204,0,-0.37,0.18,1742112696.586671
67d687b98f4f34655f852205,-0.06,-0.37,0.18,1742112697.0980668
67d687b98f4f34655f852206,0,-0.37,0.18,1742112697.609605
67d687ba8f4f34655f852207,0,-0.37,0.18,1742112698.122092
67d687ba8f4f34655f852208,0,-0.43,0.18,1742112698.7441506
67d687bb8f4f34655f852209,0,-0.37,0.18,1742112699.1465058
67d687bb8f4f34655f85220a,0,-0.31,0.18,1742112699.6578913
67d687bc8f4f34655f85220b,-0.06,-0.37,0.18,1742112700.170063
67d687bc8f4f34655f85220c,-0.06,-0.37,0.18,1742112700.681546
67d687bd8f4f34655f85220d,-0.06,-0.43,0.18,1742112701.0915341
67d687bd8f4f34655f85220e,-0.06,-0.37,0.18,1742112701.6041234
67d687be8f4f34655f85220f,0,-0.43,0.18,1742112702.115308
67d687be8f4f34655f852210,-0.06,-0.37,0.18,1742112702.6280167
67d687bf8f4f34655f852211,-0.06,-0.37,0.18,1742112703.1391625
67d687bf8f4f34655f852212,-0.06,-0.43,0.18,1742112703.651827
67d687c08f4f34655f852213,0,-0.43,0.18,1742112704.1632216
67d687c08f4f34655f852214,-0.06,-0.37,0.18,1742112704.6754482
67d687c18f4f34655f852215,-0.06,-0.37,0.18,1742112705.1861818
67d687c18f4f34655f852216,0,-0.37,0.18,1742112705.700173
67d687c28f4f34655f852217,0,-0.37,0.18,1742112706.2114592
67d687c28f4f34655f852218,0,-0.37,0.18,1742112706.724345
67d687c38f4f34655f852219,-0.06,-0.37,0.18,1742112707.2351136
67d687c38f4f34655f85221a,0,-0.37,0.18,1742112707.7471676
67d687c48f4f34655f85221b,0,-0.43,0.18,1742112708.6686084
67d687c48f4f34655f85221c,-0.06,-0.37,0.18,1742112708.9768593
67d687c58f4f34655f85221d,-0.06,-0.37,0.18,1742112709.283581
67d687c58f4f34655f85221e,-0.06,-0.37,0.18,1742112709.692923
67d687c68f4f34655f85221f,0,-0.37,0.18,1742112710.2050676
67d687c68f4f34655f852220,0,-0.37,0.18,1742112710.718127
67d687c78f4f34655f852221,-0.06,-0.37,0.18,1742112711.2291043
67d687c78f4f34655f852222,-0.06,-0.37,0.18,1742112711.7411416
67d687c88f4f34655f852223,-0.06,-0.37,0.24,1742112712.2535243
67d687c88f4f34655f852224,0,-0.37,0.18,1742112712.7661114
67d687c98f4f34655f852225,-0.06,-0.37,0.18,1742112713.2773938
67d687c98f4f34655f852226,0,-0.37,0.18,1742112713.7887652
67d687ca8f4f34655f852227,-0.06,-0.37,0.18,1742112714.301167
67d687ca8f4f34655f852228,0,-0.37,0.18,1742112714.8150904
67d687cb8f4f34655f852229,0,-0.37,0.18,1742112715.3252957
67d687cb8f4f34655f85222a,0,-0.37,0.18,1742112715.734124
67d687cc8f4f34655f85222b,0,-0.37,0.18,1742112716.2458222
67d687cc8f4f34655f85222c,0,-0.37,0.18,1742112716.7586787
67d687cd8f4f34655f85222d,0,-0.37,0.18,1742112717.270565
67d687cd8f4f34655f85222e,0,-0.37,0.18,1742112717.782202
67d687ce8f4f34655f85222f,-0.06,-0.37,0.18,1742112718.3034513
67d687ce8f4f34655f852230,0,-0.37,0.18,1742112718.8070405
67d687cf8f4f34655f852231,0,-0.43,0.18,1742112719.3191793
67d687cf8f4f34655f852232,0,-0.37,0.18,1742112719.8307211
67d687d08f4f34655f852233,-0.06,-0.37,0.18,1742112720.342282
67d687d08f4f34655f852234,-0.06,-0.37,0.18,1742112720.8546374
67d687d18f4f34655f852235,0,-0.43,0.18,1742112721.3666346
67d687d18f4f34655f852236,0,-0.31,0.18,1742112721.8789043
67d687d28f4f34655f852237,0,-0.37,0.18,1742112722.3909638
67d687d28f4f34655f852238,0,-0.43,0.18,1742112722.8003423
67d687d38f4f34655f852239,0,-0.37,0.18,1742112723.3119645
67d687d48f4f34655f85223a,-0.06,-0.37,0.18,1742112724.3368332
67d687d48f4f34655f85223b,-0.06,-0.37,0.18,1742112724.643105
67d687d48f4f34655f85223c,-0.06,-0.37,0.18,1742112724.9503887
67d687d58f4f34655f85223d,-0.06,-0.43,0.18,1742112725.360379
67d687d58f4f34655f85223e,0,-0.37,0.18,1742112725.8717074
67d687d68f4f34655f85223f,-0.06,-0.37,0.18,1742112726.3841572
67d687d68f4f34655f852240,0,-0.37,0.18,1742112726.8969123
67d687d78f4f34655f852241,0,-0.31,0.18,1742112727.4090908
67d687d78f4f34655f852242,0,-0.37,0.18,1742112727.921774
67d687d88f4f34655f852243,-0.06,-0.43,0.18,1742112728.4320118
67d687d88f4f34655f852244,0,-0.37,0.18,1742112728.944043
67d687d98f4f34655f852245,-0.06,-0.43,0.18,1742112729.4560132
67d687d98f4f34655f852246,0,-0.43,0.18,1742112729.866581
67d687da8f4f34655f852247,-0.06,-0.37,0.18,1742112730.3824654
67d687da8f4f34655f852248,-0.06,-0.43,0.18,1742112730.8973086
67d687db8f4f34655f852249,-0.06,-0.37,0.12,1742112731.4016936
67d687db8f4f34655f85224a,-0.06,-0.43,0.18,1742112731.9136963
67d687dc8f4f34655f85224b,0,-0.37,0.18,1742112732.4274485
67d687dc8f4f34655f85224c,0,-0.37,0.18,1742112732.9377673
67d687dd8f4f34655f85224d,-0.06,-0.37,0.18,1742112733.4496496
67d687dd8f4f34655f85224e,0,-0.37,0.18,1742112733.9615495
67d687de8f4f34655f85224f,0,-0.43,0.18,1742112734.476171
67d687de8f4f34655f852250,-0.06,-0.37,0.12,1742112734.985811
67d687df8f4f34655f852251,0,-0.37,0.24,1742112735.608623
67d687e08f4f34655f852252,0,-0.43,0.24,1742112736.0102253
67d687e08f4f34655f852253,0,-0.37,0.18,1742112736.52125
67d687e18f4f34655f852254,-0.06,-0.37,0.18,1742112737.035069
67d687e18f4f34655f852255,-0.06,-0.37,0.18,1742112737.546083
67d687e18f4f34655f852256,0,-0.37,0.18,1742112737.955684
67d687e28f4f34655f852257,-0.06,-0.37,0.18,1742112738.4674182
67d687e28f4f34655f852258,-0.06,-0.43,0.12,1742112738.9801114
67d687e48f4f34655f852259,-0.06,-0.43,0.18,1742112740.0027957
67d687e48f4f34655f85225a,-0.06,-0.37,0.18,1742112740.0055277
67d687e48f4f34655f85225b,-0.06,-0.43,0.18,1742112740.516413
67d687e58f4f34655f85225c,-0.06,-0.43,0.18,1742112741.0285974
67d687e58f4f34655f85225d,0,-0.37,0.18,1742112741.5394037
67d687e68f4f34655f85225e,-0.06,-0.37,0.18,1742112742.0509496
67d687e68f4f34655f85225f,0,-0.37,0.18,1742112742.5636473
67d687e78f4f34655f852260,-0.06,-0.37,0.18,1742112743.0758548
67d687e78f4f34655f852261,0,-0.37,0.18,1742112743.5885673
67d687e88f4f34655f852262,0,-0.43,0.18,1742112744.0992894
67d687e88f4f34655f852263,0,-0.43,0.18,1742112744.6130064
67d687e98f4f34655f852264,-0.06,-0.37,0.18,1742112745.0209625
67d687e98f4f34655f852265,0,-0.43,0.18,1742112745.5333433
67d687ea8f4f34655f852266,-15.62,-0.37,0.12,1742112746.0448382
67d687ea8f4f34655f852267,-0.06,-0.37,0.18,1742112746.5570395
67d687eb8f4f34655f852268,0,-0.37,0.18,1742112747.0689166
67d687eb8f4f34655f852269,0,-0.37,0.18,1742112747.5810046
67d687ec8f4f34655f85226a,-0.12,-0.37,0.18,1742112748.0927002
67d687ec8f4f34655f85226b,-0.06,-0.37,0.18,1742112748.6057637
67d687ed8f4f34655f85226c,0,-0.37,0.12,1742112749.1166792
67d687ed8f4f34655f85226d,0,-0.37,0.18,1742112749.628838
67d687ee8f4f34655f85226e,0,-0.37,0.24,1742112750.1407952
67d687ee8f4f34655f85226f,0,-0.37,0.18,1742112750.6532779
67d687ef8f4f34655f852270,0,-0.37,0.18,1742112751.1671627
67d687ef8f4f34655f852271,0,-0.37,0.18,1742112751.6771047
67d687f08f4f34655f852272,0,-0.37,0.18,1742112752.087269
67d687f08f4f34655f852273,0,-0.37,0.18,1742112752.600335
67d687f18f4f34655f852274,-0.06,-0.37,0.18,1742112753.1110356
67d687f18f4f34655f852275,-0.06,-0.37,0.18,1742112753.622533
67d687f28f4f34655f852276,-0.06,-0.37,0.18,1742112754.1345472
67d687f28f4f34655f852277,-0.06,-0.37,0.18,1742112754.6466992
67d687f38f4f34655f852278,-0.06,-0.37,0.18,1742112755.1588767
67d687f38f4f34655f852279,-0.06,-0.43,0.18,1742112755.6705134
67d687f48f4f34655f85227a,-0.06,-0.31,0.18,1742112756.1824994
67d687f48f4f34655f85227b,0,-0.37,0.18,1742112756.694307
67d687f58f4f34655f85227c,-0.06,-0.43,0.18,1742112757.2242782
67d687f58f4f34655f85227d,-0.06,-0.37,0.18,1742112757.7186103
67d687f68f4f34655f85227e,-0.06,-0.37,0.18,1742112758.230821
67d687f68f4f34655f85227f,0,-0.37,0.18,1742112758.74197
67d687f78f4f34655f852280,0,-0.43,0.18,1742112759.1519232
67d687f78f4f34655f852281,-0.06,-0.37,0.18,1742112759.664374
67d687f88f4f34655f852282,-0.06,-0.37,0.18,1742112760.176615
67d687f88f4f34655f852283,-0.06,-0.37,0.18,1742112760.6906273
67d687f98f4f34655f852284,0,-0.43,0.18,1742112761.2002442
67d687f98f4f34655f852285,0,-0.37,0.18,1742112761.7118666
67d687fa8f4f34655f852286,-0.06,-0.37,0.18,1742112762.2244377
67d687fa8f4f34655f852287,0,-0.37,0.18,1742112762.7358851
67d687fb8f4f34655f852288,0,-0.43,0.18,1742112763.2491298
67d687fb8f4f34655f852289,0,-0.37,0.18,1742112763.7605453
67d687fc8f4f34655f85228a,-0.06,-0.37,0.18,1742112764.2719185
67d687fc8f4f34655f85228b,-0.06,-0.37,0.18,1742112764.7849083
67d687fd8f4f34655f85228c,-0.06,-0.37,0.18,1742112765.2964315
67d687fd8f4f34655f85228d,-0.06,-0.37,0.18,1742112765.807659
67d687fe8f4f34655f85228e,0,-0.37,0.18,1742112766.3198087
67d687fe8f4f34655f85228f,0,-0.37,0.18,1742112766.7301316
67d687ff8f4f34655f852290,0,-0.37,0.18,1742112767.2421277
67d687ff8f4f34655f852291,0,-0.43,0.18,1742112767.7537856
67d688008f4f34655f852292,0,-0.37,0.24,1742112768.2661202
67d688008f4f34655f852293,0,-0.37,0.18,1742112768.7788355
67d688018f4f34655f852294,-0.06,-0.37,0.18,1742112769.2905312
67d688018f4f34655f852295,-0.06,-0.37,0.18,1742112769.802603
67d688028f4f34655f852296,0,-0.37,0.18,1742112770.3138504
67d688028f4f34655f852297,-0.06,-0.37,0.18,1742112770.8274913
67d688038f4f34655f852298,0,-0.37,0.18,1742112771.3380873
67d688038f4f34655f852299,-0.06,-0.37,0.18,1742112771.8494804
67d688048f4f34655f85229a,0,-0.37,0.18,1742112772.3620791
67d688048f4f34655f85229b,0,-0.37,0.18,1742112772.8729076
67d688058f4f34655f85229c,-0.06,-0.37,0.18,1742112773.3848703
67d688058f4f34655f85229d,-0.06,-0.37,0.18,1742112773.796168
67d688068f4f34655f85229e,0,-0.37,0.18,1742112774.3067017
67d688068f4f34655f85229f,-0.06,-0.37,0.18,1742112774.8187292
67d688078f4f34655f8522a0,-0.06,-0.37,0.18,1742112775.4410357
67d688078f4f34655f8522a1,0,-0.37,0.18,1742112775.9451103
67d688088f4f34655f8522a2,0,-0.37,0.18,1742112776.4659219
67d688088f4f34655f8522a3,0,-0.37,0.18,1742112776.8662477
67d688098f4f34655f8522a4,0.06,-0.31,0.18,1742112777.3798177
67d688098f4f34655f8522a5,0,-0.37,0.18,1742112777.8915143
67d6880a8f4f34655f8522a6,0,-0.37,0.18,1742112778.4040012
67d6880a8f4f34655f8522a7,0,-0.37,0.18,1742112778.9158406
67d6880b8f4f34655f8522a8,-0.06,-0.37,0.18,1742112779.4266918
67d6880b8f4f34655f8522a9,0,-0.37,0.18,1742112779.9386394
67d6880c8f4f34655f8522aa,-0.06,-0.37,0.18,1742112780.4513714
67d6880c8f4f34655f8522ab,-0.06,-0.37,0.18,1742112780.8612106
67d6880d8f4f34655f8522ac,-0.06,-0.37,0.18,1742112781.4828353
67d6880d8f4f34655f8522ad,-0.06,-0.37,0.18,1742112781.8857298
67d6880e8f4f34655f8522ae,0,-0.37,0.18,1742112782.3960311
67d6880e8f4f34655f8522af,0,-0.37,0.18,1742112782.9092498
67d6880f8f4f34655f8522b0,0,-0.37,0.18,1742112783.4212637
67d6880f8f4f34655f8522b1,-0.06,-0.37,0.18,1742112783.9327931
67d688108f4f34655f8522b2,-0.06,-0.37,0.18,1742112784.4448378
67d688108f4f34655f8522b3,0,-0.37,0.18,1742112784.9571512
67d688118f4f34655f8522b4,0,-0.37,0.18,1742112785.4692597
67d688128f4f34655f8522b5,0,-0.43,0.24,1742112786.0918365
67d688128f4f34655f8522b6,0,-0.37,0.18,1742112786.603237
67d688138f4f34655f8522b7,-0.06,-0.37,0.18,1742112787.004762
67d688138f4f34655f8522b8,0,-0.37,0.18,1742112787.517315
67d688148f4f34655f8522b9,-0.06,-0.37,0.18,1742112788.028344
67d688148f4f34655f8522ba,-0.06,-0.43,0.18,1742112788.5409358
67d688148f4f34655f8522bb,-0.06,-0.37,0.18,1742112788.9508533
67d688158f4f34655f8522bc,-0.06,-0.43,0.18,1742112789.4626596
67d688158f4f34655f8522bd,0,-0.37,0.18,1742112789.9753897
67d688168f4f34655f8522be,-0.12,-0.37,0.18,1742112790.4875245
67d688168f4f34655f8522bf,0,-0.37,0.18,1742112790.9985013
67d688178f4f34655f8522c0,0,-0.43,0.18,1742112791.5110698
67d688188f4f34655f8522c1,-0.06,-0.37,0.18,1742112792.0223138
67d688188f4f34655f8522c2,-0.06,-0.37,0.18,1742112792.5354908
67d688198f4f34655f8522c3,-0.06,-0.37,0.18,1742112793.0463207
67d688198f4f34655f8522c4,0,-0.37,0.18,1742112793.6690958
67d6881a8f4f34655f8522c5,-0.06,-0.37,0.18,1742112794.0710988
67d6881a8f4f34655f8522c6,0,-0.37,0.18,1742112794.5833778
67d6881b8f4f34655f8522c7,-0.06,-0.37,0.18,1742112795.0948899
67d6881b8f4f34655f8522c8,-0.06,-0.37,0.18,1742112795.6069562
67d6881c8f4f34655f8522c9,-0.06,-0.37,0.12,1742112796.0184016
67d6881c8f4f34655f8522ca,-0.06,-0.37,0.18,1742112796.5285094
67d6881d8f4f34655f8522cb,0,-0.37,0.18,1742112797.0400043
67d6881d8f4f34655f8522cc,0,-0.43,0.18,1742112797.55264
67d6881e8f4f34655f8522cd,0,-0.37,0.18,1742112798.0651755
67d6881e8f4f34655f8522ce,-0.06,-0.43,0.18,1742112798.5761206
67d6881f8f4f34655f8522cf,-0.06,-0.37,0.18,1742112799.0890923
67d6881f8f4f34655f8522d0,0,-0.37,0.18,1742112799.6004226
67d688208f4f34655f8522d1,0,-0.37,0.12,1742112800.1117332
67d688208f4f34655f8522d2,-0.06,-0.37,0.18,1742112800.624561
67d688218f4f34655f8522d3,0,-0.43,0.18,1742112801.1359358
67d688218f4f34655f8522d4,-0.06,-0.43,0.18,1742112801.648362
67d688228f4f34655f8522d5,0,-0.43,0.18,1742112802.159824
67d688228f4f34655f8522d6,0,-0.37,0.18,1742112802.6722481
67d688238f4f34655f8522d7,-0.06,-0.37,0.18,1742112803.081822
67d688238f4f34655f8522d8,0,-0.43,0.18,1742112803.5936744
67d688248f4f34655f8522d9,0,-0.37,0.18,1742112804.1070228
67d688248f4f34655f8522da,0,-0.43,0.18,1742112804.6181161
67d688258f4f34655f8522db,0,-0.37,0.18,1742112805.1297603
67d688258f4f34655f8522dc,-0.06,-0.37,0.18,1742112805.6411958
67d688268f4f34655f8522dd,0,-0.37,0.18,1742112806.2638638
67d688268f4f34655f8522de,-0.06,-0.43,0.18,1742112806.6657472
67d688278f4f34655f8522df,0,-0.37,0.18,1742112807.1779916
67d688278f4f34655f8522e0,0,-0.37,0.18,1742112807.6911438
67d688288f4f34655f8522e1,0,-0.37,0.18,1742112808.2022407
67d688288f4f34655f8522e2,-0.06,-0.37,0.12,1742112808.713859
67d688298f4f34655f8522e3,-0.06,-0.37,0.24,1742112809.2258892
67d688298f4f34655f8522e4,-0.06,-0.37,0.18,1742112809.737768
67d6882a8f4f34655f8522e5,0,-0.37,0.18,1742112810.249524
67d6882a8f4f34655f8522e6,-0.06,-0.37,0.18,1742112810.6592927
67d6882b8f4f34655f8522e7,0,-0.37,0.18,1742112811.1713698
67d6882b8f4f34655f8522e8,0,-0.37,0.18,1742112811.6834476
67d6882c8f4f34655f8522e9,0,-0.37,0.24,1742112812.1952543
67d6882c8f4f34655f8522ea,0,-0.37,0.18,1742112812.7072196
67d6882d8f4f34655f8522eb,0,-0.43,0.18,1742112813.2194233
67d6882d8f4f34655f8522ec,0,-0.37,0.18,1742112813.731056
67d6882e8f4f34655f8522ed,0,-0.37,0.18,1742112814.2445526
67d6882e8f4f34655f8522ee,-0.06,-0.37,0.24,1742112814.7545595
67d6882f8f4f34655f8522ef,0,-0.37,0.24,1742112815.2673502
67d6882f8f4f34655f8522f0,0,-0.37,0.18,1742112815.8898654
67d688308f4f34655f8522f1,-0.06,-0.37,0.18,1742112816.2956202
67d688308f4f34655f8522f2,0,-0.37,0.18,1742112816.8038442
67d688318f4f34655f8522f3,-0.06,-0.43,0.18,1742112817.3149383
67d688318f4f34655f8522f4,0,-0.37,0.12,1742112817.7255964
67d688328f4f34655f8522f5,0,-0.37,0.18,1742112818.647566
67d688328f4f34655f8522f6,0,-0.37,0.18,1742112818.9544244
67d688338f4f34655f8522f7,0,-0.43,0.12,1742112819.2608788
67d688338f4f34655f8522f8,-0.06,-0.43,0.18,1742112819.7738228
67d688348f4f34655f8522f9,-0.06,-0.37,0.18,1742112820.2855902
67d688348f4f34655f8522fa,0,-0.37,0.18,1742112820.7967606
67d688358f4f34655f8522fb,0,-0.37,0.18,1742112821.3087907
67d688358f4f34655f8522fc,0,-0.37,0.18,1742112821.823026
67d688368f4f34655f8522fd,-0.06,-0.37,0.18,1742112822.3323808
67d688368f4f34655f8522fe,-0.06,-0.37,0.18,1742112822.844907
67d688378f4f34655f8522ff,-0.06,-0.37,0.18,1742112823.3562765
67d688378f4f34655f852300,0,-0.37,0.18,1742112823.8687818
67d688388f4f34655f852301,0,-0.37,0.18,1742112824.3807068
67d688388f4f34655f852302,-0.06,-0.43,0.18,1742112824.893106
67d688398f4f34655f852303,15.56,-0.43,0.12,1742112825.4045246
67d688398f4f34655f852304,0,-0.37,0.18,1742112825.8156767
67d6883a8f4f34655f852305,0,-0.43,0.18,1742112826.3258555
67d6883a8f4f34655f852306,0,-0.37,0.18,1742112826.9505587
67d6883b8f4f34655f852307,-0.06,-0.43,0.18,1742112827.3505733
67d6883b8f4f34655f852308,0,-0.31,0.24,1742112827.8624516
67d6883c8f4f34655f852309,0,-0.37,0.18,1742112828.3757043
67d6883c8f4f34655f85230a,15.56,-0.37,0.18,1742112828.8866682
67d6883d8f4f34655f85230b,0,-0.37,0.18,1742112829.398843
67d6883d8f4f34655f85230c,0,-0.37,0.18,1742112829.9109645
67d6883e8f4f34655f85230d,-0.06,-0.37,0.18,1742112830.4244046
67d6883e8f4f34655f85230e,0.06,-2.2,-1.65,1742112830.935206
67d6883f8f4f34655f85230f,-0.06,-0.55,0.18,1742112831.4467962
67d6883f8f4f34655f852310,0,-0.43,0.18,1742112831.958185
67d688408f4f34655f852311,0,1.89,0.18,1742112832.470229
67d688408f4f34655f852312,-0.06,-0.37,0.18,1742112832.879873
67d688418f4f34655f852313,0,-0.37,0.18,1742112833.3923497
67d688428f4f34655f852314,0,-0.37,0.18,1742112834.3138645
67d688428f4f34655f852315,-0.06,-0.37,0.18,1742112834.6200914
67d688428f4f34655f852316,0,-0.37,0.18,1742112834.9286854
67d688438f4f34655f852317,-0.06,-0.43,0.18,1742112835.4398372
67d688438f4f34655f852318,0,-0.43,0.18,1742112835.951559
67d688448f4f34655f852319,-0.06,-0.24,0.18,1742112836.4647448
67d688448f4f34655f85231a,-0.06,-0.37,0.18,1742112836.9772458
67d688458f4f34655f85231b,-0.06,-0.43,0.24,1742112837.488892
67d688468f4f34655f85231c,0,-0.37,0.18,1742112838.0016441
67d688468f4f34655f85231d,0,-0.37,0.18,1742112838.5128086
67d688478f4f34655f85231e,-0.06,-0.37,0.18,1742112839.025235
67d688478f4f34655f85231f,0,-0.43,0.18,1742112839.5365903
67d688478f4f34655f852320,-0.06,-0.43,0.18,1742112839.9470088
67d688488f4f34655f852321,0,-0.37,0.18,1742112840.4574168
67d688488f4f34655f852322,0,-0.37,0.18,1742112840.971039
67d688498f4f34655f852323,-0.06,-0.37,0.18,1742112841.4831867
67d6884a8f4f34655f852324,-0.06,-0.37,0.18,1742112842.0040886
67d6884a8f4f34655f852325,-0.06,-0.37,0.18,1742112842.5070546
67d6884b8f4f34655f852326,0,-0.43,0.18,1742112843.0185242
67d6884b8f4f34655f852327,-0.06,-0.37,0.24,1742112843.5299118
67d6884c8f4f34655f852328,-0.06,-0.31,0.18,1742112844.041703
67d6884c8f4f34655f852329,-0.06,-0.37,0.18,1742112844.5552838
67d6884d8f4f34655f85232a,0,-0.37,0.12,1742112845.06597
67d6884d8f4f34655f85232b,0,-0.55,0.18,1742112845.578293
67d6884e8f4f34655f85232c,-0.06,-0.37,0.18,1742112846.090841
67d6884e8f4f34655f85232d,0,-0.37,0.18,1742112846.6020474
67d6884f8f4f34655f85232e,0.06,-0.85,0.18,1742112847.0111926
67d6884f8f4f34655f85232f,0,-0.37,0.18,1742112847.5236945
67d688508f4f34655f852330,-0.06,-0.43,0.18,1742112848.0362597
67d688508f4f34655f852331,-0.12,-0.37,0.18,1742112848.6578863
67d688518f4f34655f852332,0,-0.37,0.18,1742112849.1615233
67d688518f4f34655f852333,0,-0.31,0.18,1742112849.6748056
67d688528f4f34655f852334,0,-0.37,0.18,1742112850.0832713
67d688528f4f34655f852335,0,-0.31,0.18,1742112850.5952566
67d688538f4f34655f852336,0,-0.43,0.18,1742112851.107595
67d688538f4f34655f852337,0,-0.37,0.18,1742112851.619285
67d688548f4f34655f852338,0,-0.43,0.18,1742112852.1309443
67d688548f4f34655f852339,0,-0.37,0.18,1742112852.643795
67d688558f4f34655f85233a,-0.06,-0.37,0.18,1742112853.1556306
67d688558f4f34655f85233b,0,-0.37,0.18,1742112853.6670394
67d688568f4f34655f85233c,0,-0.37,0.18,1742112854.0777662
67d688568f4f34655f85233d,0,-0.37,0.18,1742112854.5884929
67d688578f4f34655f85233e,0,-0.37,0.18,1742112855.1006062
67d688578f4f34655f85233f,0,-0.37,0.18,1742112855.6130054
67d688588f4f34655f852340,0,-0.37,0.18,1742112856.125171
67d688588f4f34655f852341,0,-0.37,0.18,1742112856.636094
67d688598f4f34655f852342,0,-0.31,0.18,1742112857.1491194
67d688598f4f34655f852343,0,-0.37,0.18,1742112857.6605842
67d6885a8f4f34655f852344,0,-0.37,0.24,1742112858.1731918
67d6885a8f4f34655f852345,-0.06,-0.37,0.12,1742112858.6847384
67d6885b8f4f34655f852346,0,-0.37,0.18,1742112859.1965165
67d6885b8f4f34655f852347,0,-0.31,0.18,1742112859.7089586
67d6885c8f4f34655f852348,-0.06,-0.37,0.18,1742112860.221181
67d6885c8f4f34655f852349,0,-0.37,0.18,1742112860.7325141
67d6885d8f4f34655f85234a,0,-0.37,0.18,1742112861.244726
67d6885d8f4f34655f85234b,0,-0.37,0.18,1742112861.6552954
67d6885e8f4f34655f85234c,0,-0.37,0.18,1742112862.182118
67d6885e8f4f34655f85234d,-0.06,-0.37,0.18,1742112862.6790538
67d6885f8f4f34655f85234e,0,-0.37,0.18,1742112863.1902916
67d6885f8f4f34655f85234f,-0.06,-0.37,0.18,1742112863.70196
67d688608f4f34655f852350,-0.06,-0.37,0.18,1742112864.2150745
67d688608f4f34655f852351,0,-0.37,0.24,1742112864.7268527
